broker_name	remote_id	ticket_section	ticket_row	ticket_count	ticket_price	event_name	event_occurs_at
Premium Seats USA	491514	DELUXE HOTEL	PACKAGE	4	1915.00	ALCS: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-13
Premium Seats USA	1000044936	317	Package	6	660.00	ALCS: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-13
Premium Seats USA	1000044947	27A	Package	6	3270.00	ALCS: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-13
Premium Seats USA	1000044958	125	Package	6	1310.00	ALCS: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-13
Premium Seats USA	1000044969	115	Package	6	1415.00	ALCS: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-13
Premium Seats USA	1000044980	124	Package	6	1450.00	ALCS: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-13
Premium Seats USA	491722	STANDARD HOTEL	PACKAGE	4	1175.00	NLCS: TBD at Los Angeles Dodgers (Game 6 - Home Game 3) (If Necessary)	2019-10-18
Premium Seats USA	491722	STANDARD HOTEL	PACKAGE	4	1175.00	NLCS: TBD at Los Angeles Dodgers (Game 6 - Home Game 3) (If Necessary)	2019-10-18
Premium Seats USA	491741	DELUXE HOTEL	PACKAGE	4	1350.00	NLCS: TBD at Los Angeles Dodgers (Game 6 - Home Game 3) (If Necessary)	2019-10-18
Premium Seats USA	491741	DELUXE HOTEL	PACKAGE	4	1350.00	NLCS: TBD at Los Angeles Dodgers (Game 6 - Home Game 3) (If Necessary)	2019-10-18
Premium Seats USA	1000045102	10DG	Package	6	2230.00	NLCS: TBD at Los Angeles Dodgers (Game 6 - Home Game 3) (If Necessary)	2019-10-18
Premium Seats USA	1000045113	24FD	Package	6	720.00	NLCS: TBD at Los Angeles Dodgers (Game 6 - Home Game 3) (If Necessary)	2019-10-18
Premium Seats USA	1000045124	6FD	Package	6	750.00	NLCS: TBD at Los Angeles Dodgers (Game 6 - Home Game 3) (If Necessary)	2019-10-18
Premium Seats USA	1000045135	25FD	Package	6	760.00	NLCS: TBD at Los Angeles Dodgers (Game 6 - Home Game 3) (If Necessary)	2019-10-18
Premium Seats USA	1000045146	22FD	Package	6	720.00	NLCS: TBD at Los Angeles Dodgers (Game 6 - Home Game 3) (If Necessary)	2019-10-18
Premium Seats USA	492100	STANDARD HOTEL	PACKAGE	4	985.00	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
Premium Seats USA	492100	STANDARD HOTEL	PACKAGE	4	985.00	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
Premium Seats USA	492116	DELUXE HOTEL	PACKAGE	4	2555.00	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
Premium Seats USA	492116	DELUXE HOTEL	PACKAGE	4	2555.00	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
Premium Seats USA	1000045210	257	Package	6	595.00	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
Premium Seats USA	1000045220	8	Package	6	2015.00	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
Premium Seats USA	1000045230	160	Package	6	635.00	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
Premium Seats USA	1000045240	142	Package	6	670.00	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
Premium Seats USA	1000045250	158	Package	6	650.00	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
Premium Seats USA	491679	STANDARD HOTEL	PACKAGE	4	1845.00	ALCS: TBD at Houston Astros - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Premium Seats USA	491679	STANDARD HOTEL	PACKAGE	4	1845.00	ALCS: TBD at Houston Astros - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Premium Seats USA	491699	DELUXE HOTEL	PACKAGE	4	2135.00	ALCS: TBD at Houston Astros - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Premium Seats USA	491699	DELUXE HOTEL	PACKAGE	4	2135.00	ALCS: TBD at Houston Astros - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Premium Seats USA	1000045047	205	Package	6	1470.00	ALCS: TBD at Houston Astros - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Premium Seats USA	1000045058	118	Package	6	1745.00	ALCS: TBD at Houston Astros - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Premium Seats USA	1000045069	112	Package	6	1610.00	ALCS: TBD at Houston Astros - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Premium Seats USA	1000045080	126	Package	6	1745.00	ALCS: TBD at Houston Astros - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Premium Seats USA	1000045091	113	Package	6	1610.00	ALCS: TBD at Houston Astros - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Premium Seats USA	491765	STANDARD HOTEL	PACKAGE	4	1290.00	ALCS: TBD at Minnesota Twins - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Premium Seats USA	491765	STANDARD HOTEL	PACKAGE	4	1290.00	ALCS: TBD at Minnesota Twins - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Premium Seats USA	1000045156	A	Package	6	795.00	ALCS: TBD at Minnesota Twins - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Premium Seats USA	1000045176	108	Package	6	930.00	ALCS: TBD at Minnesota Twins - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Premium Seats USA	1000045186	3	Package	6	1120.00	ALCS: TBD at Minnesota Twins - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Premium Seats USA	1000045196	14	Package	6	1265.00	ALCS: TBD at Minnesota Twins - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Premium Seats USA	491493	STANDARD HOTEL	PACKAGE	4	1140.00	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Premium Seats USA	491493	STANDARD HOTEL	PACKAGE	4	1140.00	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Premium Seats USA	491515	DELUXE HOTEL	PACKAGE	4	2055.00	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Premium Seats USA	491515	DELUXE HOTEL	PACKAGE	4	2055.00	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Premium Seats USA	1000044937	317	Package	6	695.00	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Premium Seats USA	1000044948	27A	Package	6	3270.00	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Premium Seats USA	1000044959	125	Package	6	1440.00	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Premium Seats USA	1000044970	115	Package	6	1450.00	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Premium Seats USA	1000044981	124	Package	6	1910.00	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Premium Seats USA	490700	10	8	4	350.00	NLCS: TBD at Atlanta Braves - Home Game 4 (Date TBD) (If Necessary)	2019-10-19
Premium Seats USA	491606	STANDARD HOTEL	PACKAGE	4	1415.00	NLCS: TBD at Atlanta Braves - Home Game 4 (Date TBD) (If Necessary)	2019-10-19
Premium Seats USA	491606	STANDARD HOTEL	PACKAGE	4	1415.00	NLCS: TBD at Atlanta Braves - Home Game 4 (Date TBD) (If Necessary)	2019-10-19
Premium Seats USA	491624	DELUXE HOTEL	PACKAGE	4	2275.00	NLCS: TBD at Atlanta Braves - Home Game 4 (Date TBD) (If Necessary)	2019-10-19
Premium Seats USA	491624	DELUXE HOTEL	PACKAGE	4	2275.00	NLCS: TBD at Atlanta Braves - Home Game 4 (Date TBD) (If Necessary)	2019-10-19
Premium Seats USA	1000044993	220	Package	6	1055.00	NLCS: TBD at Atlanta Braves - Home Game 4 (Date TBD) (If Necessary)	2019-10-19
Premium Seats USA	1000045004	130	Package	6	1740.00	NLCS: TBD at Atlanta Braves - Home Game 4 (Date TBD) (If Necessary)	2019-10-19
Premium Seats USA	1000045015	35	Package	6	1045.00	NLCS: TBD at Atlanta Braves - Home Game 4 (Date TBD) (If Necessary)	2019-10-19
Premium Seats USA	1000045026	17	Package	6	1130.00	NLCS: TBD at Atlanta Braves - Home Game 4 (Date TBD) (If Necessary)	2019-10-19
Premium Seats USA	1000045037	34	Package	6	1130.00	NLCS: TBD at Atlanta Braves - Home Game 4 (Date TBD) (If Necessary)	2019-10-19
Premium Seats USA	491723	STANDARD HOTEL	PACKAGE	4	1295.00	NLCS: TBD at Los Angeles Dodgers (Game 7 - Home Game 4) (If Necessary)	2019-10-19
Premium Seats USA	491723	STANDARD HOTEL	PACKAGE	4	1295.00	NLCS: TBD at Los Angeles Dodgers (Game 7 - Home Game 4) (If Necessary)	2019-10-19
Premium Seats USA	491742	DELUXE HOTEL	PACKAGE	4	1435.00	NLCS: TBD at Los Angeles Dodgers (Game 7 - Home Game 4) (If Necessary)	2019-10-19
Premium Seats USA	491742	DELUXE HOTEL	PACKAGE	4	1435.00	NLCS: TBD at Los Angeles Dodgers (Game 7 - Home Game 4) (If Necessary)	2019-10-19
Premium Seats USA	1000045103	10DG	Package	6	3500.00	NLCS: TBD at Los Angeles Dodgers (Game 7 - Home Game 4) (If Necessary)	2019-10-19
Premium Seats USA	1000045114	24FD	Package	6	835.00	NLCS: TBD at Los Angeles Dodgers (Game 7 - Home Game 4) (If Necessary)	2019-10-19
Premium Seats USA	1000045125	6FD	Package	6	835.00	NLCS: TBD at Los Angeles Dodgers (Game 7 - Home Game 4) (If Necessary)	2019-10-19
Premium Seats USA	1000045136	25FD	Package	6	1110.00	NLCS: TBD at Los Angeles Dodgers (Game 7 - Home Game 4) (If Necessary)	2019-10-19
Premium Seats USA	1000045147	22FD	Package	6	1010.00	NLCS: TBD at Los Angeles Dodgers (Game 7 - Home Game 4) (If Necessary)	2019-10-19
Premium Seats USA	491680	STANDARD HOTEL	PACKAGE	4	1845.00	ALCS: TBD at Houston Astros - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Premium Seats USA	491680	STANDARD HOTEL	PACKAGE	4	1845.00	ALCS: TBD at Houston Astros - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Premium Seats USA	491700	DELUXE HOTEL	PACKAGE	4	2275.00	ALCS: TBD at Houston Astros - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Premium Seats USA	491700	DELUXE HOTEL	PACKAGE	4	2275.00	ALCS: TBD at Houston Astros - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Premium Seats USA	1000045048	205	Package	6	1470.00	ALCS: TBD at Houston Astros - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Premium Seats USA	1000045070	112	Package	6	1745.00	ALCS: TBD at Houston Astros - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Premium Seats USA	1000045081	126	Package	6	1965.00	ALCS: TBD at Houston Astros - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Premium Seats USA	1000045092	113	Package	6	1745.00	ALCS: TBD at Houston Astros - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Premium Seats USA	491766	STANDARD HOTEL	PACKAGE	4	1550.00	ALCS: TBD at Minnesota Twins - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Premium Seats USA	491766	STANDARD HOTEL	PACKAGE	4	1550.00	ALCS: TBD at Minnesota Twins - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Premium Seats USA	491786	DELUXE HOTEL	PACKAGE	4	4055.00	ALCS: TBD at Minnesota Twins - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Premium Seats USA	491786	DELUXE HOTEL	PACKAGE	4	4055.00	ALCS: TBD at Minnesota Twins - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Premium Seats USA	1000045157	A	Package	6	860.00	ALCS: TBD at Minnesota Twins - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Premium Seats USA	1000045167	10	Package	6	3585.00	ALCS: TBD at Minnesota Twins - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Premium Seats USA	1000045177	108	Package	6	1180.00	ALCS: TBD at Minnesota Twins - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Premium Seats USA	1000045187	3	Package	6	1120.00	ALCS: TBD at Minnesota Twins - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Premium Seats USA	1000045197	14	Package	6	1275.00	ALCS: TBD at Minnesota Twins - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Premium Seats USA	491494	STANDARD HOTEL	PACKAGE	4	1365.00	ALCS: TBD at New York Yankees - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Premium Seats USA	491494	STANDARD HOTEL	PACKAGE	4	1365.00	ALCS: TBD at New York Yankees - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Premium Seats USA	491516	DELUXE HOTEL	PACKAGE	4	2060.00	ALCS: TBD at New York Yankees - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Premium Seats USA	491516	DELUXE HOTEL	PACKAGE	4	2060.00	ALCS: TBD at New York Yankees - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Premium Seats USA	1000044938	317	Package	6	910.00	ALCS: TBD at New York Yankees - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Premium Seats USA	1000044949	27A	Package	6	2800.00	ALCS: TBD at New York Yankees - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Premium Seats USA	1000044960	125	Package	6	1450.00	ALCS: TBD at New York Yankees - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Premium Seats USA	1000044971	115	Package	6	1450.00	ALCS: TBD at New York Yankees - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Premium Seats USA	1000044982	124	Package	6	1450.00	ALCS: TBD at New York Yankees - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Premium Seats USA	491611	STANDARD HOTEL	PACKAGE	4	5840.00	World Series: TBD at Atlanta Braves - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	491611	STANDARD HOTEL	PACKAGE	4	5840.00	World Series: TBD at Atlanta Braves - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	491629	DELUXE HOTEL	PACKAGE	4	7595.00	World Series: TBD at Atlanta Braves - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	491629	DELUXE HOTEL	PACKAGE	4	7595.00	World Series: TBD at Atlanta Braves - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	1000044994	220	Package	6	4165.00	World Series: TBD at Atlanta Braves - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	1000045005	130	Package	6	6870.00	World Series: TBD at Atlanta Braves - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	1000045016	35	Package	6	5315.00	World Series: TBD at Atlanta Braves - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	1000045027	17	Package	6	6475.00	World Series: TBD at Atlanta Braves - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	1000045038	34	Package	6	6855.00	World Series: TBD at Atlanta Braves - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	491681	STANDARD HOTEL	PACKAGE	4	2490.00	World Series: TBD at Houston Astros - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	491681	STANDARD HOTEL	PACKAGE	4	2490.00	World Series: TBD at Houston Astros - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	491701	DELUXE HOTEL	PACKAGE	4	3255.00	World Series: TBD at Houston Astros - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	491701	DELUXE HOTEL	PACKAGE	4	3255.00	World Series: TBD at Houston Astros - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	1000045049	205	Package	6	2095.00	World Series: TBD at Houston Astros - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	1000045060	118	Package	6	3530.00	World Series: TBD at Houston Astros - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	1000045071	112	Package	6	2690.00	World Series: TBD at Houston Astros - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	1000045082	126	Package	6	3500.00	World Series: TBD at Houston Astros - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	1000045093	113	Package	6	2690.00	World Series: TBD at Houston Astros - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	491724	STANDARD HOTEL	PACKAGE	4	3345.00	World Series: TBD at Los Angeles Dodgers - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	491724	STANDARD HOTEL	PACKAGE	4	3345.00	World Series: TBD at Los Angeles Dodgers - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	491743	DELUXE HOTEL	PACKAGE	4	3640.00	World Series: TBD at Los Angeles Dodgers - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	491743	DELUXE HOTEL	PACKAGE	4	3640.00	World Series: TBD at Los Angeles Dodgers - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	1000045104	10DG	Package	6	9055.00	World Series: TBD at Los Angeles Dodgers - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	1000045115	24FD	Package	6	2810.00	World Series: TBD at Los Angeles Dodgers - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	1000045126	6FD	Package	6	2960.00	World Series: TBD at Los Angeles Dodgers - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	1000045137	25FD	Package	6	3165.00	World Series: TBD at Los Angeles Dodgers - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	1000045148	22FD	Package	6	3095.00	World Series: TBD at Los Angeles Dodgers - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	491767	STANDARD HOTEL	PACKAGE	4	5285.00	World Series: TBD at Minnesota Twins - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	491767	STANDARD HOTEL	PACKAGE	4	5285.00	World Series: TBD at Minnesota Twins - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	1000045158	A	Package	6	2820.00	World Series: TBD at Minnesota Twins - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	1000045178	108	Package	6	4780.00	World Series: TBD at Minnesota Twins - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	1000045188	3	Package	6	4845.00	World Series: TBD at Minnesota Twins - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	1000045198	14	Package	6	9975.00	World Series: TBD at Minnesota Twins - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	491495	STANDARD HOTEL	PACKAGE	4	2450.00	World Series: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	491495	STANDARD HOTEL	PACKAGE	4	2450.00	World Series: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	491517	DELUXE HOTEL	PACKAGE	4	4410.00	World Series: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	491517	DELUXE HOTEL	PACKAGE	4	4410.00	World Series: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	1000044939	317	Package	6	1960.00	World Series: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	1000044950	27A	Package	6	9100.00	World Series: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	1000044961	125	Package	6	3715.00	World Series: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	1000044972	115	Package	6	3850.00	World Series: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	1000044983	124	Package	6	4555.00	World Series: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	492102	STANDARD HOTEL	PACKAGE	4	2175.00	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	492102	STANDARD HOTEL	PACKAGE	4	2175.00	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	492118	DELUXE HOTEL	PACKAGE	4	4375.00	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	492118	DELUXE HOTEL	PACKAGE	4	4375.00	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	1000045212	257	Package	6	1675.00	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	1000045222	8	Package	6	3770.00	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	1000045232	160	Package	6	1785.00	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	1000045242	142	Package	6	1785.00	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	1000045252	158	Package	6	2220.00	World Series: TBD at St. Louis Cardinals - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Premium Seats USA	491612	STANDARD HOTEL	PACKAGE	4	5910.00	World Series: TBD at Atlanta Braves - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
Premium Seats USA	491612	STANDARD HOTEL	PACKAGE	4	5910.00	World Series: TBD at Atlanta Braves - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
Premium Seats USA	491630	DELUXE HOTEL	PACKAGE	4	7595.00	World Series: TBD at Atlanta Braves - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
Premium Seats USA	491630	DELUXE HOTEL	PACKAGE	4	7595.00	World Series: TBD at Atlanta Braves - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
Premium Seats USA	1000044995	220	Package	6	4165.00	World Series: TBD at Atlanta Braves - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
Premium Seats USA	1000045006	130	Package	6	6870.00	World Series: TBD at Atlanta Braves - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
